CustomerID,Name,Age,Education,Marital_Status,Gender,Income,Kid_Younger6,Children_6to18,Time_Adherence,Recency,MntMeatFish,MntEntries,MntVeganVegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Complain,Response_Cmp1,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5
3600,Mrs. Carol Hunter,43,Master,Married,Female,67814,1,1,47,89.0,520,20,120,180.0,0,12,3,4,2,2,7,0,0,0,0,0,0
7863,Mrs. Diana James,43,PhD,Widow,Female,87841,0,1,37,26.0,730,0,195,0.0,20,0,1,4,2,3,3,0,0,0,0,0,0
11565,Mr. Richard Wilkins,39,Graduation,Single,Male,124772,0,0,32,94.0,4940,1840,5865,2980.0,220,241,1,5,5,10,0,0,0,0,0,0,0
5577,Mr. Paul Parsons,61,Graduation,Single,Male,108660,0,0,49,43.0,7670,1340,4845,1340.0,2680,30,1,6,8,9,2,0,0,1,0,0,0
31728,Mr. Trevor Greene,51,Master,Single,Male,104573,0,1,48,4.0,8800,520,5190,800.0,800,40,2,10,6,7,8,0,0,0,0,0,0
23448,Mrs. Emily Hemmings,43,Graduation,Divorced,Female,120649,1,0,34,72.0,7310,640,3375,1060.0,640,53,2,12,4,13,4,0,0,0,0,0,0
16278,Mr. Nathan Skinner,29,Graduation,Together,Male,49633,1,0,37,47.0,0,20,75,60.0,40,7,1,3,1,2,7,0,0,0,0,0,0
17403,Mr. Charles Mackay,49,PhD,Single,Male,76497,0,1,30,48.0,1890,40,435,40.0,40,40,2,5,3,5,4,0,0,0,0,0,0
32001,Mr. Justin Duncan,44,Graduation,Single,Male,97362,0,1,51,76.0,8060,1140,1545,1840.0,1840,48,2,9,11,10,4,1,0,0,0,0,0
24597,Miss Carolyn Sutherland,38,Graduation,Together,Female,55206,1,1,32,32.0,60,0,105,20.0,0,8,2,3,2,2,5,0,0,0,0,0,0
5310,Mr. Anthony McLean,60,PhD,Single,Male,90202,0,1,32,28.0,7370,160,1110,160.0,160,16,2,12,5,8,7,0,0,0,1,0,0
28230,Mr. Phil Carr,24,Graduation,Together,Male,120502,0,0,41,61.0,6820,2500,11850,700.0,2860,0,1,7,10,13,2,0,0,0,0,0,0
17751,Mr. Justin Ferguson,51,Graduation,Single,Male,28429,0,0,30,26.0,60,100,150,180.0,200,20,2,5,1,3,7,0,0,0,0,0,0
28026,Miss Jan Mathis,65,PhD,Together,Female,82324,0,1,48,63.0,4670,0,2985,1380.0,600,30,3,9,3,12,6,0,0,0,0,0,0
22548,Mr. Jake Peake,45,Graduation,Together,Male,6351,0,1,50,87.0,91,6,78,2.0,2,4,15,1,0,0,20,0,0,0,0,0,0
26433,Mr. Frank Walker,43,HighSchool,Together,Male,22885,1,0,44,89.0,10,160,15,100.0,240,24,2,4,1,3,6,0,0,0,0,0,0
22665,Mrs. Megan Dowd,45,Graduation,Divorced,Female,59220,0,0,37,5.0,160,0,15,0.0,0,6,1,3,1,2,7,0,0,0,0,0,0
13689,Mr. Neil Marshall,33,PhD,Together,Male,83514,0,0,41,23.0,3280,900,5385,600.0,0,53,1,5,4,5,2,0,0,0,0,0,0
20082,Mr. Carl Mitchell,39,Graduation,Together,Male,70972,0,1,40,29.0,1880,40,315,40.0,40,47,2,5,2,6,5,0,0,0,0,0,0
5358,Mrs. Irene Davidson,56,PhD,Married,Female,72036,1,1,49,68.0,2580,60,540,60.0,60,39,6,7,5,3,6,0,0,0,0,0,0
29535,Mr. Connor Peters,38,PhD,Married,Male,138523,0,0,50,45.0,14070,1080,13380,540.0,2160,54,0,12,9,4,3,0,0,0,1,1,1
12864,Mr. Keith Cameron,59,PhD,Together,Male,100187,0,1,44,58.0,3130,200,2505,540.0,420,16,2,6,4,10,3,0,0,0,0,0,0
10281,Mr. Leonard Roberts,35,Graduation,Together,Male,226959,1,0,41,77.0,11,14,23695,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0
24948,Mr. Colin Manning,40,Graduation,Together,Male,72649,1,0,47,38.0,2340,340,2340,160.0,340,139,2,10,5,3,8,0,0,1,0,0,0
5058,Mr. Isaac Quinn,36,Graduation,Together,Male,86975,0,0,39,26.0,2690,640,1695,2260.0,200,5,1,7,5,8,4,0,0,0,0,0,0
26949,Mr. Adrian Hardacre,47,Graduation,Married,Male,121500,1,1,35,60.0,5640,520,3615,880.0,340,0,3,10,4,12,2,0,0,0,0,1,0
25152,Mrs. Una Randall,47,PhD,Divorced,Female,55027,1,0,43,95.0,270,0,180,0.0,0,7,1,3,1,3,8,0,0,0,0,0,0
4383,Mr. Austin Robertson,35,HighSchool,Together,Male,78986,0,1,46,25.0,1650,540,810,480.0,600,63,1,8,2,5,7,0,0,0,0,0,0
27819,Mr. Gordon Baker,24,Graduation,Single,Male,129259,0,0,46,15.0,1960,840,7140,840.0,532,168,1,6,6,12,1,0,0,0,0,0,0
20391,Mr. Dylan Vaughan,38,Graduation,Together,Male,76784,1,1,46,0.0,5320,500,1260,120.0,120,90,9,4,2,6,9,0,0,0,0,0,0
25146,Mr. Isaac Harris,26,Graduation,Married,Male,47477,1,0,52,55.0,530,1680,1815,520.0,1000,33,7,8,3,5,9,0,0,0,0,0,0
11946,Mrs. Emma Powell,63,Graduation,Divorced,Female,118308,0,0,45,83.0,13010,2880,9750,2880.0,3360,168,1,7,10,13,2,0,1,0,1,1,1
5748,Mrs. Lily Short,48,Graduation,Widow,Female,59799,0,1,29,33.0,640,0,60,0.0,0,5,2,5,2,3,4,0,0,0,0,0,0
12327,Mr. Justin Mills,61,Master,Married,Male,72842,0,1,36,40.0,4270,100,1530,0.0,0,108,3,11,3,6,7,0,0,0,0,0,0
13011,Miss Emma Springer,39,HighSchool,Single,Female,67312,0,1,33,15.0,270,40,105,0.0,40,13,1,3,1,3,5,0,0,0,0,0,0
25836,Mr. Cameron Avery,50,PhD,Divorced,Male,114038,0,0,45,60.0,3610,840,3180,980.0,840,21,1,3,9,11,0,1,0,0,0,0,0
30273,Mr. Neil Chapman,34,HighSchool,Together,Male,23635,1,0,37,26.0,10,80,75,60.0,100,8,2,4,1,3,7,0,0,0,0,0,0
21321,Mr. Jack Parsons,44,Graduation,Married,Male,3910,1,1,48,29.0,12,0,5,0.0,0,1,15,0,0,0,20,0,0,0,0,0,0
17394,Mr. Oliver May,64,PhD,Married,Male,43225,1,1,33,87.0,190,0,75,0.0,0,0,2,4,1,2,8,0,0,0,0,0,0
13773,Mr. Phil Mackay,48,Master,Divorced,Male,99951,0,0,39,86.0,3890,1320,6120,560.0,1140,85,1,6,5,6,2,0,0,0,0,0,0
15639,Mr. Nathan Thomson,51,Graduation,Married,Male,68782,0,1,39,27.0,1700,0,195,20.0,20,14,2,6,2,4,5,0,0,0,0,0,0
23958,Mr. Dan Fraser,47,Master,Divorced,Male,8324,0,1,40,86.0,526,10,80,0.0,10,8,0,1,0,1,20,0,0,0,0,0,0
25512,Miss Karen Slater,54,PhD,Single,Female,91057,0,0,34,51.0,3090,1080,5205,600.0,460,23,1,4,9,11,1,0,0,0,0,0,0
15045,Mr. Leonard Howard,37,Graduation,Married,Male,108059,0,0,39,65.0,6630,1680,8040,1680.0,840,14,1,4,4,6,1,0,0,0,0,0,1
28533,Mr. Brian Vance,37,Graduation,Widow,Male,24773,1,0,37,70.0,170,160,45,120.0,160,15,3,3,2,4,4,0,0,0,0,0,0
6072,Mr. Connor Kerr,59,Graduation,Married,Male,102529,0,1,42,98.0,8010,1500,2760,420.0,0,35,2,10,12,7,5,0,0,0,1,0,0
29691,Mr. Leonard Tucker,36,Graduation,Married,Male,30093,1,0,31,58.0,40,20,90,60.0,20,9,1,3,2,2,5,0,0,0,0,0,0
28308,Mrs. Katherine Parr,45,Graduation,Married,Female,81727,0,2,31,77.0,1570,440,2355,220.0,680,42,4,5,4,8,3,0,0,0,0,0,0
12318,Mr. Gordon Davidson,59,PhD,Married,Male,107222,0,1,29,63.0,2240,340,1065,260.0,260,10,2,5,3,8,1,0,0,0,0,0,0
26973,Mrs. Tracey Jackson,35,Graduation,Divorced,Female,81391,0,1,43,32.0,1630,0,1335,920.0,1780,54,2,5,4,8,3,0,0,0,0,0,0
4992,Mrs. Emily Newman,42,Master,Married,Female,51175,1,0,49,91.0,1370,100,1275,240.0,360,46,5,7,3,4,8,0,0,0,0,0,0
19425,Mr. Alexander Springer,39,Graduation,Married,Male,61635,1,0,48,5.0,1370,680,1890,340.0,600,41,2,10,2,4,8,0,0,0,0,0,0
29373,Mr. Max Rees,47,Graduation,Widow,Male,94595,0,2,51,17.0,11700,960,4800,640.0,640,192,5,13,5,9,8,0,0,1,0,0,0
25176,Miss Rachel Hart,57,Graduation,Together,Female,79071,0,1,41,27.0,1510,0,1920,520.0,600,50,2,8,3,5,7,0,0,0,0,0,0
5532,Mr. Leonard Davies,61,PhD,Divorced,Male,100315,0,1,37,6.0,7600,1600,6990,260.0,260,80,1,8,10,5,3,0,0,0,0,0,0
20463,Mr. Dan Terry,42,Master,Married,Male,114809,0,0,33,63.0,8790,1420,11565,340.0,1060,17,1,6,9,5,1,0,0,0,1,1,0
19830,Mr. Evan Gray,69,PhD,Married,Male,50019,0,1,36,4.0,440,20,195,20.0,0,6,2,5,1,3,7,0,0,0,0,0,0
30549,Mr. Joseph Parsons,59,Master,Single,Male,97037,0,0,38,97.0,3230,3940,3495,1420.0,1600,53,1,9,4,13,5,0,0,0,0,0,0
30630,Mr. Peter Wright,57,Graduation,Married,Male,128846,0,0,35,8.0,1650,1320,7350,0.0,440,44,0,8,9,10,2,0,1,0,1,1,1
6831,Mrs. Virginia Pullman,39,Graduation,Married,Female,108167,0,1,37,51.0,2450,560,1650,180.0,1720,72,1,7,4,8,3,0,0,0,0,0,0
29625,Mr. Edward Mackay,58,PhD,Married,Male,125688,0,0,43,88.0,7140,1520,5925,1780.0,0,12,1,6,7,9,1,0,0,0,0,0,0
10104,Mr. Adrian Mackenzie,44,Graduation,Married,Male,26056,0,1,51,17.0,140,120,105,240.0,60,22,3,3,3,3,5,0,0,0,0,0,0
32940,Mrs. Yvonne Walsh,70,PhD,Married,Female,107486,0,0,50,49.0,7370,500,6855,760.0,240,12,2,6,8,8,3,0,0,0,0,0,0
12819,Mr. Liam Vaughan,29,Graduation,Married,Male,31791,1,0,30,55.0,40,0,240,260.0,80,4,3,6,1,3,7,0,0,0,0,0,0
32283,Mrs. Victoria Clarkson,39,Master,Divorced,Female,78969,0,1,41,64.0,3780,0,1320,280.0,80,73,4,10,6,3,7,0,0,0,0,0,0
28245,Mr. Robert Kelly,41,PhD,Together,Male,85426,0,1,51,22.0,3670,1540,2790,120.0,120,19,3,9,3,10,6,0,0,0,0,0,0
7728,Mrs. Jane Murray,43,Graduation,Divorced,Female,45455,1,0,44,83.0,170,0,210,100.0,60,2,1,3,1,3,7,0,0,0,0,0,0
23955,Mr. Tim Bower,55,PhD,Married,Male,70832,0,1,51,32.0,6190,0,480,120.0,0,59,3,13,4,5,9,0,0,0,1,0,0
8619,Mr. Keith Davidson,35,HighSchool,Married,Male,55430,2,1,37,20.0,550,160,705,40.0,80,70,2,5,2,3,6,0,0,1,0,0,0
15885,Mr. John Lewis,62,Graduation,Married,Male,48264,0,1,33,9.0,280,60,90,40.0,0,9,2,4,1,3,5,0,0,0,0,0,0
31731,Mr. Thomas Jones,42,Graduation,Married,Male,118161,0,0,44,93.0,4490,2300,9045,1780.0,760,51,1,6,11,5,1,0,0,0,0,0,0
20586,Mrs. Leah Turner,31,HighSchool,Married,Female,66477,2,0,51,91.0,1500,1320,4140,960.0,1200,174,3,11,3,7,8,0,0,0,0,0,0
19557,Mr. Steven Stewart,60,PhD,Married,Male,91670,0,1,31,39.0,4000,80,1110,180.0,80,9,3,7,3,9,4,0,0,1,0,0,0
3918,Mr. Keith Slater,43,Graduation,Single,Male,41241,1,0,33,42.0,120,80,195,160.0,0,14,2,4,2,2,7,0,0,0,0,0,0
24804,Mr. Julian Vaughan,54,PhD,Together,Male,64132,0,1,51,62.0,1170,200,615,20.0,180,88,3,6,3,3,7,0,0,1,0,0,0
23253,Mr. Harry Churchill,26,Master,Together,Male,116482,0,0,30,96.0,7510,2540,10305,300.0,300,31,1,6,7,4,2,0,0,0,0,0,0
26598,Mr. Simon Walker,42,PhD,Married,Male,46195,0,1,48,22.0,1080,20,420,200.0,20,4,2,5,2,4,8,0,0,0,0,0,0
21207,Mr. Dan Clarkson,70,Graduation,Married,Male,112391,0,0,35,93.0,2550,620,6690,606.0,1116,175,1,5,11,11,1,0,0,0,0,0,0
23181,Mr. Christopher Peake,29,HighSchool,Divorced,Male,89555,0,0,34,62.0,2190,1920,1920,1600.0,320,160,1,7,4,9,3,0,0,0,0,0,0
22896,Mr. Gordon Lyman,59,Graduation,Together,Male,69680,1,1,52,94.0,270,0,1470,2560.0,1680,155,7,5,5,6,5,0,0,0,0,0,0
31410,Mr. Gavin Hamilton,33,Graduation,Married,Male,95581,0,0,35,23.0,10740,0,1035,0.0,0,46,1,12,5,13,6,0,1,1,0,1,1
8487,Miss Kimberly Rutherford,40,Graduation,Single,Female,103883,0,1,46,18.0,4580,1520,3855,760.0,2660,229,2,8,8,11,3,0,0,0,0,0,0
14475,Mr. Piers Davidson,41,Graduation,Married,Male,91260,0,1,47,37.0,9840,500,3255,240.0,760,40,4,5,6,11,7,0,0,0,0,0,0
6213,Miss Claire Bond,40,Graduation,Together,Female,33840,1,0,47,47.0,340,20,135,0.0,0,3,2,4,1,3,9,0,0,0,0,0,0
12624,Mr. Richard Carr,50,PhD,Single,Male,100186,0,1,36,41.0,2290,780,1590,140.0,220,3,1,5,3,9,2,0,0,0,0,0,0
12393,Mrs. Fiona Vaughan,68,Master,Divorced,Female,91517,0,1,45,76.0,5970,0,780,0.0,0,137,1,11,5,6,6,1,0,0,0,1,0
8715,Mr. Brian Randall,54,HighSchool,Married,Male,50980,1,1,48,16.0,120,0,45,20.0,0,2,1,3,1,2,8,0,0,0,0,0,0
27288,Mr. Luke Terry,27,PhD,Married,Male,108040,0,0,41,63.0,4610,840,6915,1060.0,1060,0,1,6,5,8,3,0,0,0,0,0,0
29082,Mr. Neil Brown,53,Graduation,Single,Male,16207,0,1,43,97.0,40,0,75,20.0,40,6,1,2,1,3,5,0,0,0,0,0,0
7782,Mr. Sean Mathis,32,Master,Single,Male,91320,0,0,41,66.0,5050,1720,4515,2780.0,860,182,1,8,5,6,3,0,0,0,0,0,0
27672,Mr. Dominic Hudson,40,PhD,Married,Male,113424,0,0,48,70.0,14270,1320,9690,1780.0,0,44,1,6,12,9,2,0,0,0,0,1,0
12450,Mr. Luke Powell,39,Master,Divorced,Male,25803,1,0,35,58.0,60,40,195,60.0,80,20,2,4,2,2,7,0,0,0,0,0,0
17808,Mr. Brandon Randall,58,Graduation,Together,Male,77124,0,1,36,24.0,1120,100,165,80.0,260,16,1,5,2,4,5,0,0,0,0,0,0
12177,Mr. Kevin Lyman,40,HighSchool,Married,Male,51497,1,0,42,77.0,380,320,720,420.0,540,33,2,5,2,4,8,0,0,0,0,0,0
32328,Mr. Max Grant,33,PhD,Together,Male,48315,0,0,37,56.0,510,0,45,0.0,0,7,1,4,1,3,6,0,0,1,0,0,0
6456,Mr. Jacob Thomson,67,PhD,Single,Male,75809,2,1,40,17.0,600,100,1605,60.0,100,12,4,7,2,3,8,0,0,0,0,0,0
26085,Mr. Jonathan Roberts,45,Graduation,Divorced,Male,31337,1,0,43,36.0,310,20,105,0.0,20,23,2,4,2,2,9,0,0,1,0,0,0
31878,Mrs. Audrey Hudson,29,Graduation,Married,Female,27369,1,0,49,87.0,30,60,120,120.0,60,9,1,3,1,3,9,0,0,0,0,0,0
20670,Mr. Eric Murray,43,Master,Married,Male,69769,1,1,42,3.0,670,20,300,0.0,40,31,3,4,3,2,7,0,0,0,0,0,0
3393,Mr. Leonard Arnold,39,Master,Single,Male,63897,1,2,30,70.0,240,40,150,60.0,0,9,2,4,1,3,6,0,0,0,0,0,0
5490,Miss Leah Scott,40,HighSchool,Single,Female,36736,1,0,37,63.0,290,40,360,80.0,80,14,2,4,1,3,7,0,0,1,0,0,0
18117,Mr. Peter Payne,51,Graduation,Married,Male,56766,0,1,40,58.0,1880,400,1275,0.0,0,67,5,7,3,5,7,0,1,1,0,0,0
31395,Mr. Simon Hemmings,64,Master,Together,Male,107929,1,1,49,26.0,2010,1460,2055,380.0,1080,196,7,8,7,4,5,0,0,1,0,0,0
22695,Mr. Adrian Mackay,23,Graduation,Together,Male,103828,0,0,46,82.0,3440,900,9810,1600.0,220,114,2,5,5,10,3,0,0,0,0,0,0
27186,Miss Vanessa Jones,29,Basic,Together,Female,40807,1,0,29,68.0,60,120,330,240.0,100,12,1,4,1,3,8,0,0,0,0,0,0
5970,Mrs. Rebecca Rampling,64,Graduation,Married,Female,55643,1,1,51,4.0,600,200,600,100.0,20,33,3,5,2,3,8,0,0,0,0,0,0
11640,Miss Emma Wilson,31,Graduation,Together,Female,38789,1,0,47,26.0,130,40,225,0.0,40,4,1,3,1,3,8,0,0,0,0,0,0
23238,Mr. Charles Marshall,54,Graduation,Together,Male,78434,0,1,51,36.0,1210,1340,1305,1640.0,2520,19,2,6,5,8,4,0,0,0,0,0,0
5217,Mrs. Joanne Nash,41,Graduation,Married,Female,80373,0,1,46,43.0,2640,0,1095,60.0,60,13,3,9,3,4,8,0,0,0,1,0,0
30645,Miss Rebecca Davidson,34,Graduation,Single,Female,38099,1,0,48,69.0,1330,100,600,20.0,60,9,4,6,2,4,9,0,0,0,0,0,0
21798,Mrs. Sally Randall,46,,Divorced,Female,36955,0,1,49,71.0,730,180,315,80.0,160,13,4,4,2,4,7,0,0,0,0,0,0
32421,Mr. Neil Nolan,45,PhD,Together,Male,71752,1,1,50,22.0,1990,280,1065,40.0,160,38,8,7,2,6,7,0,0,0,0,0,0
11766,Mr. Andrew Grant,53,Master,Married,Male,54346,1,1,39,89.0,120,20,90,0.0,20,5,2,3,1,3,7,0,0,0,0,0,0
30663,Mr. Boris Simpson,56,PhD,Married,Male,127520,0,0,39,24.0,11170,620,5985,620.0,300,15,1,6,12,9,1,0,0,0,1,1,1
30291,Mr. Owen Peake,42,Master,Married,Male,72301,0,1,36,46.0,1280,40,1170,80.0,80,8,3,6,3,4,7,0,0,0,0,0,0
5736,Mr. Adam Robertson,39,Graduation,Together,Male,75008,0,1,49,80.0,4340,560,2205,700.0,1120,56,5,7,4,12,5,0,0,0,0,0,0
28854,Mr. Christopher Dyer,44,Graduation,Married,Male,65587,0,1,33,87.0,670,0,225,80.0,20,10,3,5,2,3,5,0,0,0,0,0,0
22701,Mrs. Caroline James,54,Graduation,Married,Female,89833,0,1,48,49.0,3820,2760,975,920.0,520,59,6,7,3,12,5,0,0,0,0,0,0
23334,Mr. Jason Martin,36,HighSchool,Married,Male,53909,1,1,48,74.0,160,100,180,680.0,80,13,3,3,2,4,4,0,0,0,0,0,0
25857,Mr. Jonathan Bell,44,Graduation,Married,Male,60902,1,0,35,87.0,1090,100,945,0.0,20,27,2,6,2,4,7,0,0,0,0,0,0
18462,Miss Mary Sanderson,47,Graduation,Together,Female,107290,0,1,37,99.0,8300,240,4785,240.0,2040,63,2,7,5,10,2,0,0,0,0,0,0
26829,Mr. Adrian Hodges,49,Master,Married,Male,57879,2,1,48,52.0,560,0,105,0.0,0,10,2,3,1,4,6,0,0,0,0,0,0
18516,Mr. Warren Oliver,35,Graduation,Together,Male,60386,0,0,34,85.0,1330,880,1020,100.0,880,62,1,5,3,7,4,0,0,0,0,0,0
21945,Miss Jasmine Gray,19,Basic,Single,Female,32176,0,0,32,71.0,0,80,120,0.0,220,17,1,3,1,3,6,0,0,0,0,0,0
18537,Mrs. Stephanie Quinn,38,Graduation,Divorced,Female,91801,0,1,44,75.0,7110,1520,3420,3300.0,1760,38,3,11,5,6,5,0,0,0,0,0,0
8109,Mr. Keith Ferguson,38,Graduation,Together,Male,51727,1,0,43,22.0,170,0,300,120.0,40,7,1,4,1,3,6,0,0,0,0,0,0
31971,Mr. Jake Nolan,35,Graduation,Together,Male,120995,0,0,49,32.0,7770,2580,8595,3320.0,406,203,1,4,8,9,4,0,0,0,0,1,0
21186,Mr. Liam Morrison,36,Graduation,Married,Male,98897,0,0,51,6.0,5950,1940,4365,1940.0,2660,121,1,13,6,12,6,0,0,0,0,0,0
4359,Mrs. Abigail Payne,62,Graduation,Married,Female,113186,0,0,44,7.0,1714,1860,6690,1400.0,460,140,1,8,7,4,2,0,0,0,1,1,0
30426,Mr. Christopher Sutherland,47,HighSchool,Together,Male,82651,1,1,31,45.0,660,180,480,120.0,120,14,2,5,1,4,5,0,0,0,0,0,0
31041,Mr. Benjamin Hunter,32,Graduation,Married,Male,67056,1,0,46,38.0,3090,160,1305,600.0,0,74,3,10,2,6,8,0,0,0,0,0,0
32844,Mr. Matt Langdon,63,HighSchool,Single,Male,98799,0,0,30,96.0,1080,1440,3165,2420.0,1800,12,1,4,5,12,1,0,0,0,0,0,0
21336,Miss Angela Johnston,35,Graduation,Single,Female,44867,1,0,49,8.0,80,120,210,180.0,100,17,1,3,1,3,8,0,0,0,0,0,0
27705,Mr. Dominic Mackenzie,55,Graduation,Together,Male,84484,0,1,39,66.0,2870,340,1785,160.0,260,13,2,10,2,6,7,0,0,0,0,0,0
31788,Mr. Sebastian Kelly,36,Graduation,Married,Male,104893,0,0,50,5.0,4500,2660,13260,1000.0,3320,34,1,6,4,8,2,0,0,0,0,0,0
16173,Mr. Jacob Welch,58,Graduation,Married,Male,95532,0,0,49,74.0,3880,532,6000,1440.0,1680,181,2,6,9,6,3,0,0,0,0,0,0
16527,Mr. Cameron Howard,46,HighSchool,Married,Male,26674,0,0,39,11.0,10,100,30,20.0,160,14,1,3,1,3,5,0,0,0,0,0,0
4707,Mr. Jack Clarkson,51,Graduation,Married,Male,72741,1,1,45,26.0,2440,540,1710,60.0,60,31,7,8,2,7,7,0,0,0,0,0,0
5349,Mrs. Andrea King,57,HighSchool,Married,Female,58394,1,1,50,10.0,170,60,300,380.0,60,11,3,4,1,3,7,0,0,0,0,0,0
20595,Mr. Piers Alsop,75,PhD,Widow,Male,98212,0,0,43,43.0,4240,220,8265,2740.0,680,34,1,11,4,5,5,0,0,0,0,0,0
4593,Miss Yvonne Lee,64,Master,Single,Female,130113,0,0,39,50.0,6950,2440,13800,1220.0,490,20,1,7,5,12,2,0,0,0,0,1,0
15444,Mr. Jason Campbell,58,Master,Single,Male,116774,0,0,30,41.0,6040,560,6315,3640.0,3080,154,1,8,6,10,2,0,0,0,0,0,0
27318,Mr. Sebastian Hunter,29,Master,Single,Male,49707,1,0,30,93.0,410,20,285,0.0,20,3,2,4,1,3,8,0,0,0,0,0,0
18963,Miss Stephanie MacLeod,32,Graduation,Together,Female,50124,1,0,31,12.0,50,140,360,280.0,280,20,4,5,1,4,6,0,0,0,0,0,0
12594,Mr. Sean Walsh,54,Master,Married,Male,71145,1,1,52,39.0,5750,140,1725,420.0,0,201,10,12,3,8,9,0,0,1,0,0,0
16545,Mr. Anthony Payne,47,Graduation,Married,Male,108540,1,0,30,3.0,4420,820,4125,660.0,820,8,2,11,6,8,4,0,0,0,0,0,0
4098,Miss Tracey Turner,43,Graduation,Single,Female,95641,0,1,33,25.0,6260,0,1050,0.0,140,28,2,11,4,8,6,0,0,0,1,0,1
18300,Mr. Nicholas Metcalfe,53,PhD,Married,Male,91166,0,0,31,68.0,1820,340,3885,1180.0,1400,29,1,8,3,10,4,0,0,0,0,0,0
22131,Miss Sonia Burgess,54,PhD,Single,Female,113056,0,1,41,24.0,6030,340,3195,880.0,160,8,4,7,4,5,3,0,0,0,0,0,0
3630,Mr. Sean Roberts,61,Master,Single,Male,76950,0,1,51,12.0,4290,80,735,80.0,80,19,4,11,2,6,8,0,0,0,0,0,0
27051,Mr. David Coleman,56,Graduation,Married,Male,118612,0,0,31,60.0,4830,1440,8505,1440.0,240,108,1,6,5,10,1,0,0,0,0,0,0
4011,Mrs. Angela Dickens,53,HighSchool,Divorced,Female,66272,1,2,30,56.0,170,40,240,120.0,20,33,2,4,2,2,5,0,0,0,0,0,0
30558,Mrs. Virginia Hughes,61,Master,Divorced,Female,108210,0,0,43,32.0,5080,2940,7815,1860.0,1060,66,1,8,5,10,3,0,0,0,0,0,0
11199,Mr. Sam Oliver,64,PhD,Single,Male,108137,1,1,35,35.0,1890,620,1950,220.0,620,11,2,9,2,6,6,0,0,0,0,0,0
4287,Miss Alison Kerr,50,Graduation,Together,Female,39915,1,1,47,50.0,300,100,330,120.0,180,28,4,4,2,4,6,0,0,0,0,0,0
19299,Miss Pippa Stewart,45,Graduation,Together,Female,84083,0,1,42,35.0,1850,400,855,600.0,800,98,2,5,3,8,4,0,0,0,0,0,0
10995,Miss Penelope McDonald,48,Graduation,Single,Female,98882,0,1,47,29.0,8460,1680,5280,1400.0,1120,42,4,11,5,8,5,0,0,0,0,0,0
18510,Miss Emily Thomson,52,Graduation,Together,Female,67584,1,1,48,28.0,350,420,945,240.0,420,4,4,4,2,5,5,0,0,0,0,0,0
31911,Miss Virginia Jones,43,PhD,Together,Female,83439,1,0,47,25.0,8120,200,2730,200.0,0,193,3,6,3,9,8,0,0,1,0,0,0
3645,Mr. Blake Reid,30,Basic,Together,Male,34487,1,0,35,11.0,20,60,60,200.0,240,16,1,3,2,2,8,0,0,1,0,0,0
9798,Mr. Andrew Ogden,33,Master,Married,Male,99556,1,0,51,56.0,9450,3300,5715,2980.0,320,49,2,12,6,10,6,0,0,0,0,0,0
20589,Mr. Edward Brown,40,Graduation,Single,Male,68832,1,1,31,94.0,410,0,255,40.0,20,16,2,3,2,3,3,0,0,0,0,0,0
14478,Mr. Leonard Mathis,55,Graduation,Married,Male,80154,0,1,31,5.0,3490,160,1050,80.0,160,22,2,8,3,7,4,0,0,0,0,0,0
18936,Mr. Sam Scott,46,Graduation,Married,Male,10014,1,1,38,83.0,135,50,77,34.0,50,5,0,1,0,0,19,0,0,0,0,0,0
19164,Mr. Sean North,57,HighSchool,Together,Male,76486,0,1,32,93.0,1420,0,480,60.0,20,38,2,6,2,4,6,0,0,0,0,0,0
21768,Mr. Robert Hill,34,HighSchool,Together,Male,44059,1,0,51,80.0,20,120,75,120.0,20,2,1,3,1,3,6,0,0,0,0,0,0
20292,Mr. Steven Clark,26,Graduation,Married,Male,60886,1,0,49,29.0,40,100,240,160.0,120,34,1,3,2,2,6,0,0,0,0,0,0
17244,Mr. Alexander Turner,38,HighSchool,Single,Male,65523,2,0,34,39.0,600,1380,3045,1640.0,420,212,5,8,5,5,6,0,0,0,0,0,0
31656,Mrs. Lauren Black,44,Graduation,Married,Female,103747,0,0,47,49.0,2590,622,9060,966.0,1380,51,1,7,7,5,2,0,0,0,0,0,0
20853,Mr. Robert Roberts,39,Master,Married,Male,71442,0,1,50,52.0,4310,0,795,80.0,0,9,3,9,2,8,7,0,0,0,1,0,0
10767,Mr. Paul Jones,60,PhD,Together,Male,129339,0,0,52,80.0,12110,0,9795,760.0,380,76,0,8,7,7,2,0,0,1,0,1,1
16536,Mr. Connor Morrison,68,HighSchool,Married,Male,24828,0,0,52,89.0,30,140,165,120.0,100,25,1,3,2,2,8,0,0,0,0,0,0
8868,Mr. Stephen Gibson,55,Graduation,Married,Male,64234,1,1,37,45.0,510,0,120,20.0,20,18,2,3,1,4,6,0,0,0,0,0,0
16767,Mr. Michael Robertson,62,Master,Married,Male,130542,0,1,42,19.0,14490,700,3480,340.0,1060,17,1,13,4,13,7,0,1,0,1,1,1
16959,Miss Olivia Campbell,61,Master,Together,Female,68199,0,1,45,85.0,590,20,330,0.0,140,15,1,4,1,4,7,0,0,0,0,0,0
