CustomerID,Name,Birthyear,Education,Marital_Status,Income,Kid_Younger6,Children_6to18,Recency,Time_Adherence,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Complain,Response_Cmp1,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5
32411,Mr. Kevin Buckland,1996,highschool,Single,62008.0,0,0,94.0,28,2450.0,860,1050.0,420.0,1140.0,30.0,1,9,4,5,7,0,0,0,0,0,0
18803,Mr. Owen Lewis,1982,PhD,Married,95024.0,0,1,75.0,23,5810.0,260,780.0,120.0,0.0,222.0,2,11,7,4,6,0,1,0,0,0,0
30686,Mr. John Hughes,1994,PhD,Divorced,98968.0,0,0,66.0,14,9090.0,260,6015.0,260.0,0.0,40.0,1,6,6,11,2,0,0,0,0,0,0
12191,Mrs. Irene Stewart,1975,PhD,Divorced,86569.0,0,1,86.0,11,7120.0,0,675.0,140.0,0.0,53.0,2,4,7,3,8,0,1,0,0,0,1
28346,Mr. Keith Springer,1970,Graduation,Married,42597.0,1,1,86.0,24,260.0,100,330.0,20.0,40.0,22.0,3,4,2,3,8,0,0,0,0,0,0
31865,Mr. Charles McGrath,1977,PhD,Married,230738.225,0,1,76.0,15,54.0,0,24627.0,0.0,0.0,0.8,15,0,23,0,1,0,0,0,0,0,0
19388,Mrs. Alison Powell,1954,Graduation,Divorced,122524.0,0,0,3.0,11,4100.0,586,6360.0,2620.0,410.0,161.0,0,7,6,12,2,0,0,0,0,1,0
19058,Mr. Brandon Cornish,1978,Graduation,Married,10307.9,0,0,34.0,25,664.0,152,631.5,126.0,102.0,10.2,0,0,1,1,19,0,0,0,0,0,0
16505,Miss Joanne Newman,1983,Graduation,Married,68821.0,1,0,90.0,29,850.0,880,810.0,1560.0,1560.0,6.0,3,7,2,7,7,0,0,0,0,0,0
7742,Mr. Keith Kelly,1992,PhD,Married,42805.0,1,0,91.0,20,200.0,60,300.0,60.0,100.0,6.0,2,4,1,3,8,0,0,0,0,0,0
14528,Miss Penelope Rees,1970,PhD,Single,90153.0,0,2,34.0,29,5140.0,0,2355.0,560.0,280.0,14.0,2,7,6,10,4,0,0,0,0,0,0
21971,Mr. Frank Peake,1981,Basic,Divorced,30893.0,1,0,34.0,16,10.0,200,165.0,280.0,60.0,15.0,2,4,1,3,6,0,0,0,0,0,0
14429,Mr. Benjamin Churchill,1980,HighSchool,Married,28960.0,1,0,3.0,9,40.0,360,270.0,140.0,200.0,46.0,3,6,2,2,8,0,0,0,0,0,0
27245,Mr. Carl Tucker,1995,Master,Single,67525.0,1,0,63.0,29,3300.0,0,1455.0,80.0,160.0,246.0,3,9,5,4,8,0,1,0,0,0,0
33902,Miss Claire Slater,2001,Basic,Single,38183.0,1,0,61.0,8,10.0,260,60.0,180.0,140.0,25.0,2,4,1,4,3,0,0,0,0,0,0
12335,Mr. Jacob Morgan,1982,PhD,Single,54452.0,1,0,9.0,10,450.0,60,135.0,60.0,80.0,7.0,1,3,3,2,6,0,1,0,0,0,0
12026,Mr. Brandon Walker,1962,PhD,Divorced,83734.0,0,1,82.0,26,4620.0,0,360.0,80.0,0.0,4.0,2,11,3,5,7,0,0,1,0,0,0
12629,Mr. Stephen Sanderson,1961,Master,Married,30655.0,1,1,39.0,15,470.0,0,75.0,0.0,20.0,4.0,4,4,1,4,7,0,0,0,0,0,0
7544,Miss Alexandra Nash,1989,Graduation,Single,13285.0,1,0,26.0,9,40.0,20,135.0,0.0,40.0,3.0,1,3,1,3,8,0,0,0,0,0,0
29834,Mr. Boris Clarkson,1961,Graduation,Divorced,92195.0,1,1,72.0,30,1290.0,1280,1935.0,2580.0,2700.0,94.0,9,6,7,8,3,0,0,0,0,0,0
33977,Miss Amanda Langdon,1980,Graduation,Single,97362.0,0,1,76.0,29,8060.0,1140,1545.0,1840.0,1840.0,48.0,2,9,11,10,4,1,0,0,0,0,0
30653,Mr. Sam Dickens,1973,HighSchool,Single,77855.0,1,1,65.0,21,2150.0,140,495.0,40.0,0.0,13.0,6,7,2,5,7,0,0,1,0,0,0
24272,Mr. Blake Brown,1988,Graduation,Widow,113722.0,0,0,31.0,15,8530.0,0,14595.0,2380.0,780.0,39.0,1,6,8,9,2,0,0,0,1,0,0
13880,Mrs. Lillian Gray,1985,Graduation,Married,126658.0,1,1,78.0,30,9570.0,940,7410.0,1260.0,940.0,95.0,4,7,4,6,8,0,0,0,0,0,0
8525,Mr. Christian Rampling,1978,Graduation,Married,41898.0,1,0,57.0,19,110.0,60,330.0,20.0,40.0,6.0,2,4,1,3,6,0,0,0,0,0,0
10682,Mrs. Amy Arnold,1978,Graduation,Divorced,71497.0,0,0,97.0,28,7570.0,560,1845.0,180.0,560.0,37.0,4,4,5,8,9,0,0,0,0,0,0
25658,Miss Julia Paige,1963,Graduation,Married,77710.0,1,1,17.0,25,510.0,240,1095.0,180.0,80.0,3.0,4,5,2,4,5,0,0,0,0,0,0
34571,Miss Una Gibson,1959,PhD,Single,52721.0,1,1,24.0,16,80.0,0,45.0,0.0,0.0,0.0,1,2,1,3,5,0,0,0,0,0,0
26612,Miss Irene Terry,1986,Graduation,Married,128093.0,0,0,38.0,14,3900.0,706,8910.0,780.0,2600.0,37.0,1,7,7,7,2,0,0,0,0,0,0
13070,Mr. Frank Knox,1991,Graduation,Single,96288.0,0,0,64.0,25,6900.0,840,6120.0,1960.0,3380.0,42.0,2,6,6,12,3,0,0,0,0,0,0
6923,Mr. Dylan Mathis,1983,Master,Married,129438.0,0,0,28.0,28,7350.0,578,1704.0,1320.0,0.0,245.0,0,7,12,8,1,0,0,0,1,0,0
22775,Miss Anna Metcalfe,1988,Graduation,Single,127236.0,0,0,17.0,29,6520.0,2940,14205.0,462.0,2520.0,42.0,1,6,8,11,2,0,0,1,1,0,0
21737,Miss Felicity Carr,1973,Graduation,Married,76433.0,1,1,11.0,27,1820.0,100,900.0,40.0,200.0,5.0,4,6,2,6,6,0,0,0,0,0,0
11768,Mrs. Nicola Mackenzie,1971,PhD,Divorced,66235.0,1,1,17.0,16,6800.0,0,2265.0,0.0,0.0,8.0,8,13,4,8,9,0,0,0,0,0,0
34166,Miss Karen Pullman,1990,Graduation,Single,20599.0,1,0,24.0,12,110.0,0,75.0,20.0,20.0,1.0,1,3,1,3,7,0,0,0,0,0,0
34820,Mr. Simon Glover,1961,HighSchool,Single,98799.0,0,0,96.0,7,1080.0,1440,3165.0,2420.0,1800.0,12.0,1,4,5,12,1,0,0,0,0,0,0
11585,Mr. Steven Ferguson,1972,HighSchool,Married,96495.0,0,0,49.0,30,1150.0,718,6930.0,436.0,2560.0,31.0,1,5,7,10,2,0,0,0,0,0,0
28883,Mr. Frank Duncan,1959,PhD,Divorced,114109.0,0,1,92.0,20,6250.0,380,3315.0,1340.0,560.0,9.0,2,9,8,10,4,0,0,0,0,0,0
22604,Miss Heather Watson,1976,PhD,Single,50286.0,1,0,26.0,27,560.0,60,645.0,140.0,100.0,17.0,3,4,2,4,5,0,0,0,0,0,0
28154,Miss Sophie Quinn,1966,PhD,Single,47749.0,1,1,59.0,20,830.0,0,105.0,0.0,0.0,2.0,4,5,1,4,7,0,0,0,0,0,0
25937,Miss Jane Parsons,1996,HighSchool,Single,36201.0,1,0,98.0,11,80.0,80,150.0,80.0,140.0,6.0,2,4,1,4,5,0,0,0,0,0,0
32504,Mrs. Grace Mills,1965,Master,Married,72538.0,0,0,30.0,8,1040.0,0,165.0,20.0,0.0,2.0,1,5,1,4,6,0,0,0,0,0,0
7523,Miss Bernadette Scott,1998,HighSchool,Married,11000.0,1,0,98.0,30,50.0,340,255.0,200.0,280.0,34.0,4,4,2,3,9,0,0,0,0,0,0
16928,Mr. Max Hodges,1971,Graduation,Single,123864.0,0,0,1.0,22,6660.0,1320,11745.0,2320.0,660.0,66.0,1,6,7,5,2,0,0,0,0,0,0
16280,Miss Claire Ince,1956,Graduation,Married,117041.0,0,0,65.0,28,10600.0,408,7950.0,488.0,0.0,224.0,1,7,12,5,3,0,1,0,1,1,0
5675,Mr. Warren Henderson,1960,PhD,Married,137282.0,0,0,47.0,25,14390.0,2520,10980.0,3520.0,1000.0,0.0,1,5,4,13,1,0,0,0,1,0,0
24092,Mr. Warren Johnston,1998,HighSchool,Single,118680.0,0,0,79.0,30,4690.0,3660,13770.0,612.0,3260.0,60.0,1,8,6,10,3,0,1,0,0,0,0
34520,Mrs. Virginia Glover,1961,Master,Married,103325.0,1,1,98.0,23,10080.0,220,1545.0,220.0,220.0,171.0,6,5,4,11,7,0,0,1,0,0,0
6800,Mr. Phil Martin,1994,Graduation,Married,109880.0,0,0,78.0,23,9720.0,1180,13695.0,380.0,380.0,59.0,1,7,10,6,3,0,0,0,1,0,0
10622,Mr. Keith Randall,1960,HighSchool,Divorced,231009.025,1,1,46.0,8,81.0,0,55.5,8.0,46.0,4.3,0,0,0,0,1,0,0,0,0,0,0
12134,Mr. Adam Mitchell,1989,Graduation,Married,30015.0,1,0,92.0,29,430.0,240,990.0,380.0,760.0,16.0,6,6,2,4,9,0,0,0,0,0,0
10664,Mr. James North,2002,Graduation,Married,123566.0,0,0,40.0,13,2910.0,862,4935.0,1520.0,2780.0,45.0,1,7,7,8,1,0,0,0,0,0,0
24074,Mr. Gordon Jackson,1980,Master,Single,116943.0,0,0,72.0,7,5720.0,160,3480.0,340.0,1240.0,17.0,1,6,4,6,1,0,0,0,0,1,0
32171,Miss Karen Johnston,1961,Graduation,Married,104299.0,0,1,95.0,13,4950.0,660,3825.0,160.0,660.0,8.0,4,8,8,9,4,0,0,0,0,0,0
20444,Mr. Jack Oliver,1989,Master,Divorced,58871.0,1,0,67.0,27,940.0,0,315.0,0.0,0.0,2.0,1,4,2,4,7,0,0,0,0,0,0
15962,Mr. Matt Jones,1991,PhD,Single,42808.0,1,0,43.0,21,260.0,0,90.0,0.0,0.0,2.0,1,3,1,3,8,0,0,0,0,0,0
20960,Mr. Alexander Lyman,1992,Graduation,Married,32020.0,1,0,18.0,23,200.0,300,1260.0,620.0,700.0,159.0,2,7,2,3,9,0,1,0,0,0,0
19160,Mr. Neil McLean,1997,Graduation,Married,53752.0,1,0,75.0,19,1700.0,260,1785.0,120.0,600.0,98.0,5,10,2,4,9,0,1,0,0,0,0
34274,Miss Maria Henderson,1956,PhD,Married,89230.0,0,1,81.0,14,9680.0,440,1875.0,220.0,220.0,0.0,3,9,5,6,5,0,0,0,0,0,0
14057,Miss Una Dowd,1978,Graduation,Single,112482.0,1,1,58.0,15,9090.0,1600,3600.0,1860.0,260.0,66.0,7,12,7,4,5,0,0,0,0,0,0
6722,Miss Una Greene,1976,Graduation,Single,51340.0,0,1,77.0,17,1040.0,0,585.0,60.0,80.0,21.0,2,4,3,4,5,0,0,0,0,0,0
8426,Mr. Gavin Hemmings,1982,Graduation,Married,72291.0,0,1,81.0,18,1340.0,260,825.0,40.0,340.0,44.0,2,6,2,5,6,0,0,0,0,0,0
20141,Mr. Joseph Avery,1959,Graduation,Married,81098.0,0,1,78.0,10,470.0,280,975.0,140.0,280.0,94.0,2,3,4,4,2,0,0,0,0,0,0
15179,Mr. Thomas Blake,1986,Master,Married,65465.0,1,1,25.0,16,560.0,0,135.0,0.0,0.0,3.0,2,4,1,3,7,0,0,0,0,0,0
7913,Mr. Matt Ferguson,1985,HighSchool,Single,46755.0,0,1,7.0,7,230.0,80,75.0,140.0,100.0,23.0,1,3,1,4,3,0,0,0,0,0,0
15815,Mr. Brandon Parr,1952,Master,Single,107645.0,0,0,94.0,10,2720.0,140,1200.0,300.0,140.0,11.0,1,6,5,6,2,0,0,0,0,0,0
31868,Mr. Trevor Peters,1985,Graduation,Married,111757.0,0,1,84.0,12,3330.0,140,2910.0,460.0,434.0,147.0,1,8,4,12,3,0,0,0,0,0,0
29777,Mr. Boris Baker,1964,Graduation,Married,94759.0,1,1,87.0,7,2010.0,600,855.0,680.0,340.0,20.0,6,7,2,7,4,0,0,0,0,1,0
24962,Mr. Evan McDonald,1978,Graduation,Divorced,112306.0,0,0,77.0,17,8620.0,1580,6945.0,620.0,3180.0,79.0,1,5,12,10,3,0,0,0,0,0,0
12566,Miss Felicity Allan,1965,Graduation,Single,91024.0,0,1,36.0,8,640.0,40,240.0,60.0,40.0,8.0,1,4,2,3,3,0,0,0,0,0,0
31304,Mr. Carl Pullman,1997,Graduation,Married,8489.5,0,0,1.0,15,141.0,382,696.0,220.0,180.0,9.0,0,0,0,1,19,0,0,0,0,0,0
11930,Mr. Max Peake,1973,PhD,Married,123451.0,0,0,84.0,22,9430.0,480,3435.0,0.0,240.0,60.0,1,5,8,8,1,0,0,0,1,0,0
34997,Mr. Joseph Gibson,1968,Master,Single,58794.0,0,1,62.0,22,160.0,60,120.0,60.0,60.0,11.0,1,3,1,3,5,0,0,0,0,0,0
5408,Mr. Keith Miller,1994,Master,Married,69799.0,1,0,78.0,11,210.0,80,225.0,100.0,140.0,4.0,2,4,1,4,5,0,0,0,0,0,0
19937,Mr. Steven McDonald,1961,Graduation,Married,67685.0,0,1,36.0,14,2540.0,120,1065.0,60.0,0.0,27.0,5,7,2,7,5,0,0,0,0,0,0
14171,Miss Fiona North,1966,Graduation,Married,31321.0,1,1,65.0,23,90.0,40,180.0,20.0,40.0,12.0,2,3,1,3,8,0,1,0,0,0,0
13574,Miss Audrey Randall,1986,Master,Single,68788.0,1,1,89.0,14,380.0,20,420.0,40.0,100.0,11.0,2,4,3,2,5,0,0,0,0,0,0
5147,Miss Joanne Harris,1975,PhD,Single,45362.0,1,0,59.0,28,2030.0,240,1035.0,180.0,240.0,124.0,4,8,4,3,8,0,1,0,0,0,0
20318,Mr. Nathan Hardacre,1975,Master,Married,45895.0,1,0,51.0,21,160.0,0,30.0,0.0,0.0,1.0,1,2,1,3,6,0,1,0,0,0,0
26915,Miss Audrey Arnold,1961,Graduation,Married,60924.0,1,1,57.0,25,840.0,80,330.0,20.0,60.0,29.0,4,4,2,4,8,0,0,0,0,0,0
26654,Mr. Austin Hardacre,1975,PhD,Single,104244.0,0,1,1.0,28,6170.0,160,2370.0,160.0,820.0,158.0,3,10,8,7,5,0,1,0,0,0,0
8657,Mr. Gordon Gibson,1998,Graduation,Married,117417.0,0,0,87.0,17,8410.0,464,8325.0,1780.0,1420.0,61.0,1,5,7,8,1,0,1,0,1,1,0
32414,Mr. Oliver Cornish,1989,PhD,Married,233789.525,0,0,10.0,30,771.0,140,25351.5,28.0,112.0,21.0,0,1,0,1,0,0,0,0,0,0,0
18731,Mr. Warren Lawrence,1989,PhD,Married,42343.0,1,0,,29,2170.0,280,2970.0,480.0,560.0,202.0,8,8,7,4,9,0,0,0,0,0,0
23819,Miss Vanessa Edmunds,1959,Graduation,Single,73303.0,0,1,79.0,15,1040.0,20,810.0,200.0,180.0,14.0,2,5,2,5,5,0,0,0,0,0,0
16457,Miss Kimberly Alsop,1978,Graduation,Single,24433.0,1,0,37.0,26,110.0,80,465.0,440.0,220.0,24.0,4,5,1,4,9,0,1,0,0,0,0
18023,Mr. Simon Stewart,1970,Graduation,Married,62082.0,0,1,49.0,25,2380.0,40,705.0,40.0,40.0,29.0,4,7,2,6,7,0,0,0,0,0,0
12950,Mr. Paul Nolan,1987,Graduation,Married,60200.0,1,1,49.0,12,70.0,0,75.0,0.0,0.0,1.0,1,3,1,2,7,0,0,0,0,0,0
11732,Mr. Alexander Cameron,1959,Graduation,Married,40876.0,1,1,41.0,19,80.0,0,90.0,20.0,20.0,6.0,1,2,1,3,7,0,0,0,0,0,0
17186,Mr. Brian North,1980,Graduation,Divorced,120206.0,0,1,15.0,30,2920.0,432,4215.0,2580.0,3240.0,194.0,2,13,6,10,4,1,0,0,0,0,0
6554,Mr. Dan Bailey,1987,Graduation,Single,51003.0,0,1,42.0,29,3050.0,480,1980.0,180.0,380.0,182.0,5,8,3,8,8,0,0,0,0,0,0
26003,Mrs. Felicity Wallace,1965,HighSchool,Married,131692.0,2,2,24.0,17,9880.0,280,6195.0,280.0,880.0,27.0,5,12,5,8,3,0,1,0,1,1,1
29576,Mr. Phil Rampling,1988,PhD,Divorced,47392.0,1,0,60.0,24,860.0,80,840.0,20.0,80.0,7.0,3,6,1,4,9,0,0,0,0,0,0
27839,Miss Virginia Peake,1994,Graduation,Single,10396.6,1,0,65.0,15,407.0,140,358.5,158.0,176.0,5.3,0,1,0,0,19,0,0,0,0,0,0
19826,Mr. Benjamin Marshall,1971,HighSchool,Married,88236.0,0,1,17.0,27,5840.0,880,3180.0,700.0,160.0,177.0,3,13,5,8,8,0,0,0,0,0,0
25205,Mr. Alan Oliver,1982,Graduation,Married,93539.0,1,1,87.0,22,4570.0,100,1590.0,220.0,340.0,53.0,8,13,2,6,8,0,0,0,0,0,0
15662,Miss Rose King,1954,Graduation,Married,36242.0,0,0,86.0,9,100.0,140,375.0,80.0,60.0,7.0,1,5,1,3,7,0,0,0,0,0,0
31301,Miss Penelope Slater,1972,PhD,Married,74149.0,1,1,43.0,11,2570.0,0,525.0,0.0,0.0,2.0,3,8,2,5,8,0,0,0,0,0,0
10832,Mr. Sean Rutherford,1978,Graduation,Married,100214.0,1,1,86.0,9,1830.0,900,1080.0,760.0,760.0,99.0,4,5,3,9,2,0,0,0,0,0,0
22994,Mr. Gordon Ross,1963,Master,Married,42297.0,1,1,86.0,11,240.0,0,105.0,0.0,0.0,1.0,2,4,1,3,5,0,0,0,0,0,0
30674,Mr. Joseph Stewart,2002,Graduation,Single,95912.0,0,0,44.0,25,4470.0,240,6525.0,506.0,1200.0,84.0,1,5,11,5,2,0,0,0,0,0,0
27740,Mr. James Glover,1978,Graduation,Married,46324.0,1,0,67.0,27,120.0,40,180.0,80.0,20.0,6.0,1,3,1,3,7,0,0,0,0,0,0
29327,Mr. Steven Campbell,1957,HighSchool,Married,115712.0,0,0,20.0,29,5940.0,0,10065.0,1036.0,2680.0,57.0,1,9,5,8,4,0,0,0,0,0,0
33428,Mr. Brandon Ferguson,1985,master,Widow,57800.0,1,0,89.0,8,190.0,0,165.0,0.0,0.0,5.0,1,3,2,2,7,1,1,0,0,0,0
25250,Miss Pippa Jackson,1982,Graduation,Single,49827.0,1,1,89.0,19,180.0,0,240.0,20.0,0.0,5.0,2,3,1,4,4,0,0,0,0,0,0
28700,Miss Abigail Alsop,1960,graduation,Single,67495.0,1,1,60.0,20,1040.0,400,2475.0,600.0,320.0,121.0,9,6,4,6,5,0,0,0,0,0,0
27452,Mr. Isaac Wallace,1980,Master,Married,82210.0,0,2,60.0,27,8670.0,1020,4005.0,760.0,1020.0,38.0,3,11,10,11,6,0,0,0,0,0,0
5141,Mr. Andrew Peters,1970,Basic,Married,47732.0,0,0,4.0,25,50.0,680,270.0,280.0,880.0,94.0,1,5,2,3,7,0,0,0,0,0,0
9905,Miss Madeleine Ince,1997,Graduation,Single,40471.0,1,0,45.0,12,150.0,20,210.0,60.0,0.0,11.0,2,4,1,3,8,0,1,0,0,0,0
13034,Mr. Frank Kelly,1976,Graduation,Married,128596.0,0,0,62.0,18,12590.0,3440,12225.0,1480.0,2960.0,33.0,1,9,12,10,4,0,1,0,1,1,0
6380,Miss Alexandra Sanderson,1973,Master,Married,85963.0,0,1,45.0,18,760.0,440,495.0,100.0,160.0,13.0,1,4,2,5,2,0,0,0,0,0,0
20702,Mr. Neil Avery,1965,Graduation,Widow,149555.0,0,0,69.0,23,7220.0,528,1517.0,674.0,1440.0,168.0,0,8,9,13,2,0,0,1,1,1,0
18338,Miss Melanie Wallace,1958,Graduation,Married,9424.7,0,0,1.0,25,539.0,338,1224.0,30.0,0.0,3.0,15,1,24,0,0,0,0,0,0,0,0
21860,Mr. Jack Young,1991,Graduation,Single,124546.0,0,0,23.0,14,3950.0,1460,11190.0,2340.0,2340.0,73.0,1,8,12,5,2,0,0,0,1,0,0
9677,Mr. Ian Young,1985,Basic,Single,27494.0,1,0,41.0,8,20.0,200,165.0,180.0,180.0,20.0,2,5,1,3,6,0,0,0,0,0,0
24944,Miss Abigail Terry,1955,PhD,Married,33227.0,0,1,63.0,7,200.0,180,105.0,140.0,120.0,15.0,4,4,2,4,3,0,0,0,0,0,0
24044,Mr. Boris Blake,1980,Graduation,Single,33400.0,0,1,59.0,12,50.0,100,105.0,80.0,100.0,14.0,2,3,1,4,3,0,0,0,0,0,0
21275,Mr. Sean Parsons,1979,Graduation,Married,84083.0,0,1,35.0,20,1850.0,400,855.0,600.0,800.0,98.0,2,5,3,8,4,0,0,0,0,0,0
8246,Mr. Paul Hamilton,1965,Master,Married,130140.0,1,1,35.0,28,9970.0,1220,5055.0,1520.0,1520.0,15.0,7,12,6,8,8,0,0,0,0,0,0
33380,Miss Hannah Bower,1974,HighSchool,Single,50926.0,1,1,31.0,13,210.0,0,330.0,140.0,300.0,8.0,4,5,2,3,7,0,0,0,0,0,0
17747,Mr. Joe Alsop,1976,Graduation,Married,89763.0,0,1,8.0,27,4190.0,700,4815.0,520.0,1960.0,249.0,5,8,4,4,4,0,0,0,0,0,0
27581,Mr. Matt Walker,1998,Graduation,Married,110744.0,0,0,56.0,9,7090.0,1860,5610.0,1600.0,1600.0,80.0,1,10,7,6,3,0,0,0,0,0,0
28457,Mr. Ryan Newman,1987,Graduation,Married,118200.0,0,1,31.0,7,3230.0,380,3270.0,2660.0,512.0,76.0,3,10,8,9,3,0,0,0,0,0,0
6374,Mr. Leonard Brown,1956,Master,Widow,121921.0,0,0,90.0,30,1825.0,440,2055.0,0.0,0.0,22.0,1,8,12,8,8,0,0,1,1,1,1
12635,Miss Irene Smith,1968,Master,Married,74717.0,0,2,49.0,19,310.0,0,105.0,20.0,0.0,6.0,1,3,1,3,5,0,0,0,0,0,0
27380,Mr. Jonathan Paterson,1959,Graduation,Married,126400.0,0,0,5.0,8,9490.0,590,10110.0,840.0,2940.0,210.0,0,10,7,8,3,0,0,0,1,0,0
31553,Miss Mary Rutherford,1988,Graduation,Married,93464.0,0,0,27.0,29,4880.0,500,9240.0,1780.0,1020.0,89.0,1,5,6,11,2,0,0,0,0,0,0
31469,Mr. Jacob Payne,1986,Graduation,Single,77343.0,1,1,24.0,17,1990.0,360,570.0,40.0,0.0,15.0,5,8,2,4,8,0,0,0,0,0,0
10352,Mr. Colin Ince,1983,Graduation,Married,48008.0,0,0,59.0,8,90.0,120,255.0,180.0,240.0,8.0,1,5,1,3,8,0,0,0,0,0,0
6935,Miss Rose Oliver,1993,PhD,Single,117845.0,0,0,89.0,7,11040.0,920,4140.0,1220.0,920.0,122.0,1,6,6,4,1,0,0,0,1,0,0
29990,Mr. Leonard Marshall,1964,Graduation,Married,94150.0,0,1,61.0,22,9050.0,0,2445.0,0.0,420.0,109.0,3,5,3,11,7,0,0,0,0,0,0
28961,Mr. Harry North,1967,PhD,Married,99899.0,0,1,37.0,27,7050.0,480,6930.0,0.0,480.0,85.0,3,8,5,8,4,0,0,0,0,0,0
29480,Mr. Eric Lee,1974,graduation,Married,118353.0,0,0,85.0,13,5570.0,2580,14760.0,2960.0,740.0,18.0,1,7,9,5,2,0,0,0,0,0,0
10298,Miss Melanie Hill,1969,Graduation,Married,32447.0,1,1,52.0,26,390.0,60,420.0,40.0,0.0,14.0,3,5,1,3,9,0,0,0,0,0,0
15281,Mr. Nathan Lambert,1994,Graduation,Married,136740.0,0,0,59.0,29,11680.0,0,11685.0,1720.0,2580.0,26.0,1,7,12,7,6,0,0,0,1,0,0
20519,Mr. Carl Piper,1990,PhD,Married,122475.0,0,0,77.0,13,4570.0,1600,10485.0,1340.0,800.0,40.0,1,4,6,13,0,0,0,0,0,0,0
32600,Mr. Trevor Thomson,1980,Graduation,Married,63539.0,0,0,25.0,9,560.0,140,720.0,140.0,40.0,18.0,1,5,1,4,7,0,0,0,0,0,0
18425,Miss Jane Stewart,1964,Master,Married,104358.0,0,1,39.0,9,4650.0,840,2115.0,560.0,560.0,39.0,1,8,8,7,3,0,1,0,0,1,0
23027,Miss Audrey Walsh,1980,HighSchool,Single,76644.0,1,1,60.0,16,340.0,160,1065.0,20.0,120.0,36.0,3,5,2,3,7,0,0,0,0,0,0
17969,Mr. Eric Mills,1968,PhD,Married,51779.0,0,0,62.0,9,180.0,20,105.0,20.0,0.0,0.0,1,3,1,3,5,0,0,0,0,0,0
32888,Mr. Dominic Simpson,1967,Master,Single,39834.0,1,1,33.0,10,170.0,0,45.0,0.0,0.0,1.0,2,3,1,3,6,0,0,0,0,0,0
26768,Miss Jennifer Morrison,1965,PhD,Single,110667.0,0,0,77.0,15,8820.0,1280,8895.0,320.0,960.0,16.0,1,8,6,13,3,0,0,0,0,0,0
30326,Mr. Paul Short,1979,Graduation,Married,55483.0,1,0,31.0,22,1440.0,360,1440.0,180.0,660.0,24.0,4,7,3,5,6,0,0,0,0,0,0
21572,Miss Ava Nolan,1988,Graduation,Single,110501.0,0,0,84.0,29,2830.0,3320,1598.0,2980.0,320.0,29.0,2,9,6,13,5,0,0,0,0,0,0
27812,Mr. Cameron Skinner,1974,PhD,Divorced,114038.0,0,0,60.0,22,3610.0,840,3180.0,980.0,840.0,21.0,1,3,9,11,0,1,0,0,0,0,0
13592,Mr. Tim MacLeod,1958,Graduation,Married,83123.0,0,1,1.0,21,3720.0,0,795.0,80.0,160.0,31.0,6,9,3,6,6,0,0,0,0,0,0
25559,Mr. Ian Blake,1977,Graduation,Married,37935.0,1,0,0.0,16,220.0,40,225.0,40.0,40.0,0.0,1,3,2,3,5,0,0,0,0,0,0
15791,Mr. Alan Lambert,1964,PhD,Married,72717.0,0,1,53.0,8,3000.0,60,510.0,60.0,60.0,23.0,4,5,3,8,3,0,0,0,0,0,0
17549,Mr. Anthony Pullman,1970,Master,Single,71205.0,1,1,46.0,25,910.0,260,945.0,60.0,280.0,28.0,4,7,2,3,8,0,0,0,0,0,0
33791,Mrs. Joanne Ferguson,1986,HighSchool,Married,67139.0,0,1,45.0,22,2940.0,60,915.0,220.0,220.0,154.0,3,9,3,5,7,0,0,0,0,0,0
27308,Mr. Neil Lyman,1982,Master,Married,40643.0,1,0,83.0,11,510.0,20,420.0,60.0,60.0,6.0,2,6,1,3,9,0,0,0,0,0,0
21188,Mr. Charles Payne,1957,Graduation,Divorced,120170.0,0,0,25.0,22,12080.0,760,7770.0,760.0,2680.0,76.0,1,8,8,6,3,0,0,0,0,0,0
10841,Mr. Thomas Hudson,1980,Master,Married,49077.0,1,0,78.0,18,220.0,60,270.0,0.0,0.0,11.0,1,4,1,3,7,0,0,0,0,0,0
18797,Mr. Frank Metcalfe,1967,PhD,Married,79393.0,0,1,81.0,11,300.0,20,120.0,0.0,0.0,3.0,1,3,1,3,7,0,0,0,0,0,0
9071,Mr. Sam Dyer,1961,Graduation,Married,35524.0,0,0,94.0,17,80.0,180,135.0,20.0,100.0,22.0,1,3,2,3,4,0,0,0,0,0,0
11120,Mr. Phil Quinn,1990,HighSchool,Married,119824.0,0,0,1.0,23,7090.0,900,1716.0,456.0,3200.0,45.0,1,10,3,5,5,0,0,0,0,1,0
25994,Miss Ella Fraser,1959,PhD,Married,62344.0,0,1,9.0,8,160.0,0,150.0,20.0,0.0,1.0,1,3,1,3,3,0,0,0,0,0,0
19484,Mr. Charles Sharp,1975,PhD,Divorced,107324.0,0,0,64.0,11,7700.0,1120,7770.0,560.0,560.0,0.0,1,5,6,13,1,0,0,0,0,0,0
16646,Miss Ruth Tucker,2001,HighSchool,Married,119115.0,0,0,54.0,22,6470.0,1480,6930.0,702.0,628.0,37.0,1,7,10,4,2,1,1,0,1,0,0
27905,Mr. Christian Lewis,1958,PhD,Married,100272.0,0,0,30.0,8,13490.0,600,2295.0,0.0,0.0,61.0,1,9,6,11,4,0,1,0,1,0,0
